636 1 2 1 28 0 0 13 1 4
637 0 3 2 32 0 0 7.925 1 4
638 0 2 2 31 1 1 26.25 1 4
639 0 3 1 41 0 5 39.6875 1 4
640 0 3 2 0 1 0 16.1 1 4
641 0 3 2 20 0 0 7.8542 1 4
642 1 1 1 24 0 0 69.3 26 2
643 0 3 1 2 3 2 27.9 1 4
644 1 3 2 0 0 0 56.4958 1 4
645 1 3 1 0.75 2 1 19.2583 1 2
646 1 1 2 48 1 0 76.7292 103 2
647 0 3 2 19 0 0 7.8958 1 4
648 1 1 2 56 0 0 35.5 9 2
649 0 3 2 0 0 0 7.55 1 4
650 1 3 1 23 0 0 7.55 1 4
651 0 3 2 0 0 0 7.8958 1 4
652 1 2 1 18 0 1 23 1 4
653 0 3 2 21 0 0 8.4333 1 4
654 1 3 1 0 0 0 7.8292 1 3
655 0 3 1 18 0 0 6.75 1 3
656 0 2 2 24 2 0 73.5 1 4
657 0 3 2 0 0 0 7.8958 1 4
658 0 3 1 32 1 1 15.5 1 3
659 0 2 2 23 0 0 13 1 4
660 0 1 2 58 0 2 113.275 110 2
661 1 1 2 50 2 0 133.65 1 4
662 0 3 2 40 0 0 7.225 1 2
663 0 1 2 47 0 0 25.5875 134 4
664 0 3 2 36 0 0 7.4958 1 4
665 1 3 2 20 1 0 7.925 1 4
666 0 2 2 32 2 0 73.5 1 4
667 0 2 2 25 0 0 13 1 4
668 0 3 2 0 0 0 7.775 1 4
669 0 3 2 43 0 0 8.05 1 4
670 1 1 1 0 1 0 52 60 4
671 1 2 1 40 1 1 39 1 4
672 0 1 2 31 1 0 52 40 4
673 0 2 2 70 0 0 10.5 1 4
674 1 2 2 31 0 0 13 1 4
675 0 2 2 0 0 0 0 1 4
676 0 3 2 18 0 0 7.775 1 4
677 0 3 2 24.5 0 0 8.05 1 4
678 1 3 1 18 0 0 9.8417 1 4
679 0 3 1 43 1 6 46.9 1 4
680 1 1 2 36 0 1 512.3292 36 2
681 0 3 1 0 0 0 8.1375 1 3
682 1 1 2 27 0 0 76.7292 111 2
683 0 3 2 20 0 0 9.225 1 4
684 0 3 2 14 5 2 46.9 1 4
685 0 2 2 60 1 1 39 1 4
686 0 2 2 25 1 2 41.5792 1 2
687 0 3 2 14 4 1 39.6875 1 4
688 0 3 2 19 0 0 10.1708 1 4
689 0 3 2 18 0 0 7.7958 1 4
690 1 1 1 15 0 1 211.3375 34 4
691 1 1 2 31 1 0 57 21 4
692 1 3 1 4 0 1 13.4167 1 2
693 1 3 2 0 0 0 56.4958 1 4
694 0 3 2 25 0 0 7.225 1 2
695 0 1 2 60 0 0 26.55 1 4
696 0 2 2 52 0 0 13.5 1 4
697 0 3 2 44 0 0 8.05 1 4
698 1 3 1 0 0 0 7.7333 1 3
699 0 1 2 49 1 1 110.8833 77 2
700 0 3 2 42 0 0 7.65 141 4
701 1 1 1 18 1 0 227.525 75 2
702 1 1 2 35 0 0 26.2875 122 4
703 0 3 1 18 0 1 14.4542 1 2
704 0 3 2 25 0 0 7.7417 1 3
705 0 3 2 26 1 0 7.8542 1 4
706 0 2 2 39 0 0 26 1 4
707 1 2 1 45 0 0 13.5 1 4
708 1 1 2 42 0 0 26.2875 122 4
709 1 1 1 22 0 0 151.55 1 4
710 1 3 2 0 1 1 15.2458 1 2
711 1 1 1 24 0 0 49.5042 86 2
712 0 1 2 0 0 0 26.55 58 4
713 1 1 2 48 1 0 52 60 4
714 0 3 2 29 0 0 9.4833 1 4
715 0 2 2 52 0 0 13 1 4
716 0 3 2 19 0 0 7.65 142 4
717 1 1 1 38 0 0 227.525 68 2
718 1 2 1 27 0 0 10.5 118 4
719 0 3 2 0 0 0 15.5 1 3
720 0 3 2 33 0 0 7.775 1 4
721 1 2 1 6 0 1 33 1 4
722 0 3 2 17 1 0 7.0542 1 4
723 0 2 2 34 0 0 13 1 4
724 0 2 2 50 0 0 13 1 4
725 1 1 2 27 1 0 53.1 139 4
726 0 3 2 20 0 0 8.6625 1 4
727 1 2 1 30 3 0 21 1 4
728 1 3 1 0 0 0 7.7375 1 3
729 0 2 2 25 1 0 26 1 4
730 0 3 1 25 1 0 7.925 1 4
731 1 1 1 29 0 0 211.3375 34 4
732 0 3 2 11 0 0 18.7875 1 2
733 0 2 2 0 0 0 0 1 4
734 0 2 2 23 0 0 13 1 4
735 0 2 2 23 0 0 13 1 4
736 0 3 2 28.5 0 0 16.1 1 4
737 0 3 1 48 1 3 34.375 1 4
738 1 1 2 35 0 0 512.3292 17 2
739 0 3 2 0 0 0 7.8958 1 4
740 0 3 2 0 0 0 7.8958 1 4
741 1 1 2 0 0 0 30 107 4
742 0 1 2 36 1 0 78.85 69 4
743 1 1 1 21 2 2 262.375 37 2
744 0 3 2 24 1 0 16.1 1 4
745 1 3 2 31 0 0 7.925 1 4
746 0 1 2 70 1 1 71 22 4
747 0 3 2 16 1 1 20.25 1 4
748 1 2 1 30 0 0 13 1 4
749 0 1 2 19 1 0 53.1 102 4
750 0 3 2 31 0 0 7.75 1 3
751 1 2 1 4 1 1 23 1 4
752 1 3 2 6 0 1 12.475 120 4
753 0 3 2 33 0 0 9.5 1 4
754 0 3 2 23 0 0 7.8958 1 4
755 1 2 1 48 1 2 65 1 4
756 1 2 2 0.67 1 1 14.5 1 4
757 0 3 2 28 0 0 7.7958 1 4
758 0 2 2 18 0 0 11.5 1 4
759 0 3 2 34 0 0 8.05 1 4
760 1 1 1 33 0 0 86.5 42 4
761 0 3 2 0 0 0 14.5 1 4
762 0 3 2 41 0 0 7.125 1 4
763 1 3 2 20 0 0 7.2292 1 2
764 1 1 1 36 1 2 120 49 4
765 0 3 2 16 0 0 7.775 1 4
766 1 1 1 51 1 0 77.9583 94 4
767 0 1 2 0 0 0 39.6 1 2
768 0 3 1 30.5 0 0 7.75 1 3
769 0 3 2 0 1 0 24.15 1 3
770 0 3 2 32 0 0 8.3625 1 4
771 0 3 2 24 0 0 9.5 1 4
772 0 3 2 48 0 0 7.8542 1 4
773 0 2 1 57 0 0 10.5 138 4
774 0 3 2 0 0 0 7.225 1 2
775 1 2 1 54 1 3 23 1 4
776 0 3 2 18 0 0 7.75 1 4
777 0 3 2 0 0 0 7.75 145 3
778 1 3 1 5 0 0 12.475 1 4
779 0 3 2 0 0 0 7.7375 1 3
780 1 1 1 43 0 1 211.3375 24 4
781 1 3 1 13 0 0 7.2292 1 2
782 1 1 1 17 1 0 57 21 4
783 0 1 2 29 0 0 30 114 4
784 0 3 2 0 1 2 23.45 1 4
785 0 3 2 25 0 0 7.05 1 4
786 0 3 2 25 0 0 7.25 1 4
787 1 3 1 18 0 0 7.4958 1 4
788 0 3 2 8 4 1 29.125 1 3
789 1 3 2 1 1 2 20.575 1 4
790 0 1 2 46 0 0 79.2 46 2
791 0 3 2 0 0 0 7.75 1 3
792 0 2 2 16 0 0 26 1 4
793 0 3 1 0 8 2 69.55 1 4
794 0 1 2 0 0 0 30.6958 1 2
795 0 3 2 25 0 0 7.8958 1 4
796 0 2 2 39 0 0 13 1 4
797 1 1 1 49 0 0 25.9292 96 4
798 1 3 1 31 0 0 8.6833 1 4
799 0 3 2 30 0 0 7.2292 1 2
800 0 3 1 30 1 1 24.15 1 4
801 0 2 2 34 0 0 13 1 4
802 1 2 1 31 1 1 26.25 1 4
803 1 1 2 11 1 2 120 49 4
804 1 3 2 0.42 0 1 8.5167 1 2
805 1 3 2 27 0 0 6.975 1 4
806 0 3 2 31 0 0 7.775 1 4
807 0 1 2 39 0 0 0 13 4
808 0 3 1 18 0 0 7.775 1 4
809 0 2 2 39 0 0 13 1 4
810 1 1 1 33 1 0 53.1 139 4
811 0 3 2 26 0 0 7.8875 1 4
812 0 3 2 39 0 0 24.15 1 4
813 0 2 2 35 0 0 10.5 1 4
814 0 3 1 6 4 2 31.275 1 4
815 0 3 2 30.5 0 0 8.05 1 4
816 0 1 2 0 0 0 0 18 4
817 0 3 1 23 0 0 7.925 1 4
818 0 2 2 31 1 1 37.0042 1 2
819 0 3 2 43 0 0 6.45 1 4
820 0 3 2 10 3 2 27.9 1 4
821 1 1 1 52 1 1 93.5 39 4
822 1 3 2 27 0 0 8.6625 1 4
823 0 1 2 38 0 0 0 1 4
824 1 3 1 27 0 1 12.475 120 4
825 0 3 2 2 4 1 39.6875 1 4
826 0 3 2 0 0 0 6.95 1 3
827 0 3 2 0 0 0 56.4958 1 4
828 1 2 2 1 0 2 37.0042 1 2
829 1 3 2 0 0 0 7.75 1 3
830 1 1 1 62 0 0 80 23 1
831 1 3 1 15 1 0 14.4542 1 2
832 1 2 2 0.83 1 1 18.75 1 4
833 0 3 2 0 0 0 7.2292 1 2
834 0 3 2 23 0 0 7.8542 1 4
835 0 3 2 18 0 0 8.3 1 4
836 1 1 1 39 1 1 83.1583 132 2
837 0 3 2 21 0 0 8.6625 1 4
838 0 3 2 0 0 0 8.05 1 4
839 1 3 2 32 0 0 56.4958 1 4
840 1 1 2 0 0 0 29.7 70 2
841 0 3 2 20 0 0 7.925 1 4
842 0 2 2 16 0 0 10.5 1 4
843 1 1 1 30 0 0 31 1 2
844 0 3 2 34.5 0 0 6.4375 1 2
845 0 3 2 17 0 0 8.6625 1 4
846 0 3 2 42 0 0 7.55 1 4
847 0 3 2 0 8 2 69.55 1 4
848 0 3 2 35 0 0 7.8958 1 2
849 0 2 2 28 0 1 33 1 4
850 1 1 1 0 1 0 89.1042 88 2
851 0 3 2 4 4 2 31.275 1 4
852 0 3 2 74 0 0 7.775 1 4
853 0 3 1 9 1 1 15.2458 1 2
854 1 1 1 16 0 1 39.4 101 4
855 0 2 1 44 1 0 26 1 4
856 1 3 1 18 0 1 9.35 1 4
857 1 1 1 45 1 1 164.8667 1 4
858 1 1 2 51 0 0 26.55 121 4
859 1 3 1 24 0 3 19.2583 1 2
860 0 3 2 0 0 0 7.2292 1 2
861 0 3 2 41 2 0 14.1083 1 4
862 0 2 2 21 1 0 11.5 1 4
863 1 1 1 48 0 0 25.9292 96 4
864 0 3 1 0 8 2 69.55 1 4
865 0 2 2 24 0 0 13 1 4
866 1 2 1 42 0 0 13 1 4
867 1 2 1 27 1 0 13.8583 1 2
868 0 1 2 31 0 0 50.4958 8 4
869 0 3 2 0 0 0 9.5 1 4
870 1 3 2 4 1 1 11.1333 1 4
871 0 3 2 26 0 0 7.8958 1 4
872 1 1 1 47 1 1 52.5542 104 4
873 0 1 2 33 0 0 5 36 4
874 0 3 2 47 0 0 9 1 4
875 1 2 1 28 1 0 24 1 2
876 1 3 1 15 0 0 7.225 1 2
877 0 3 2 20 0 0 9.8458 1 4
878 0 3 2 19 0 0 7.8958 1 4
879 0 3 2 0 0 0 7.8958 1 4
880 1 1 1 56 0 1 83.1583 72 2
881 1 2 1 25 0 1 26 1 4
882 0 3 2 33 0 0 7.8958 1 4
883 0 3 1 22 0 0 10.5167 1 4
884 0 2 2 28 0 0 10.5 1 4
885 0 3 2 25 0 0 7.05 1 4
886 0 3 1 39 0 5 29.125 1 3
887 0 2 2 27 0 0 13 1 4
888 1 1 1 19 0 0 30 32 4
889 0 3 1 0 1 2 23.45 1 4
890 1 1 2 26 0 0 30 62 2
891 0 3 2 32 0 0 7.75 1 3
